created_at,symbol,name,price,currency,source
2023-10-26,ALI=F,Srebro,22.908,USD,investing_com
2023-10-25,ALI=F,Srebro,23.007,USD,investing_com
2023-10-24,ALI=F,Srebro,23.116,USD,investing_com
2023-10-23,ALI=F,Srebro,23.21,USD,investing_com
2023-10-19,ALI=F,Srebro,23.031,USD,investing_com
2023-10-18,ALI=F,Srebro,23.099,USD,investing_com
2023-10-17,ALI=F,Srebro,23.024,USD,investing_com
2023-10-16,ALI=F,Srebro,22.765,USD,investing_com
2023-10-12,ALI=F,Srebro,21.959,USD,investing_com
2023-10-11,ALI=F,Srebro,22.133,USD,investing_com
2023-10-10,ALI=F,Srebro,21.953,USD,investing_com
2023-10-09,ALI=F,Srebro,21.924,USD,investing_com
2023-10-05,ALI=F,Srebro,21.019,USD,investing_com
2023-10-04,ALI=F,Srebro,21.146,USD,investing_com
2023-10-03,ALI=F,Srebro,21.377,USD,investing_com
2023-10-02,ALI=F,Srebro,21.421,USD,investing_com
2023-09-28,ALI=F,Srebro,22.741,USD,investing_com
2023-09-27,ALI=F,Srebro,22.609,USD,investing_com
2023-09-26,ALI=F,Srebro,23.086,USD,investing_com
2023-09-25,ALI=F,Srebro,23.277,USD,investing_com
2023-09-21,ALI=F,Srebro,23.582,USD,investing_com
2023-09-20,ALI=F,Srebro,23.728,USD,investing_com
2023-09-19,ALI=F,Srebro,23.351,USD,investing_com
2023-09-18,ALI=F,Srebro,23.399,USD,investing_com
2023-09-14,ALI=F,Srebro,22.902,USD,investing_com
2023-09-13,ALI=F,Srebro,23.08,USD,investing_com
2023-09-12,ALI=F,Srebro,23.301,USD,investing_com
2023-09-11,ALI=F,Srebro,23.282,USD,investing_com
2023-09-07,ALI=F,Srebro,23.134,USD,investing_com
2023-09-06,ALI=F,Srebro,23.397,USD,investing_com
2023-09-05,ALI=F,Srebro,23.762,USD,investing_com
2023-09-03,ALI=F,Srebro,24.532,USD,investing_com
2023-08-31,ALI=F,Srebro,24.692,USD,investing_com
2023-08-30,ALI=F,Srebro,24.978,USD,investing_com
2023-08-29,ALI=F,Srebro,24.901,USD,investing_com
2023-08-28,ALI=F,Srebro,24.369,USD,investing_com
2023-08-24,ALI=F,Srebro,24.343,USD,investing_com
2023-08-23,ALI=F,Srebro,24.495,USD,investing_com
2023-08-22,ALI=F,Srebro,23.553,USD,investing_com
2023-08-21,ALI=F,Srebro,23.443,USD,investing_com
2023-08-17,ALI=F,Srebro,22.821,USD,investing_com
2023-08-16,ALI=F,Srebro,22.637,USD,investing_com
2023-08-15,ALI=F,Srebro,22.759,USD,investing_com
2023-08-14,ALI=F,Srebro,22.813,USD,investing_com
2023-08-10,ALI=F,Srebro,22.929,USD,investing_com
2023-08-09,ALI=F,Srebro,22.841,USD,investing_com
2023-08-08,ALI=F,Srebro,22.922,USD,investing_com
2023-08-07,ALI=F,Srebro,23.352,USD,investing_com
2023-08-03,ALI=F,Srebro,23.816,USD,investing_com
2023-08-02,ALI=F,Srebro,23.991,USD,investing_com
2023-08-01,ALI=F,Srebro,24.445,USD,investing_com
2023-07-31,ALI=F,Srebro,25.092,USD,investing_com
2023-07-27,ALI=F,Srebro,24.367,USD,investing_com
2023-07-26,ALI=F,Srebro,24.97,USD,investing_com
2023-07-25,ALI=F,Srebro,24.824,USD,investing_com
2023-07-24,ALI=F,Srebro,24.581,USD,investing_com
2023-07-20,ALI=F,Srebro,24.962,USD,investing_com
2023-07-19,ALI=F,Srebro,25.387,USD,investing_com
2023-07-18,ALI=F,Srebro,25.256,USD,investing_com
2023-07-17,ALI=F,Srebro,25.018,USD,investing_com
2023-07-13,ALI=F,Srebro,24.949,USD,investing_com
2023-07-12,ALI=F,Srebro,24.31,USD,investing_com
2023-07-11,ALI=F,Srebro,23.281,USD,investing_com
2023-07-10,ALI=F,Srebro,23.345,USD,investing_com
2023-07-06,ALI=F,Srebro,22.89,USD,investing_com
2023-07-05,ALI=F,Srebro,23.402,USD,investing_com
2023-07-03,ALI=F,Srebro,23.112,USD,investing_com
2023-06-29,ALI=F,Srebro,22.798,USD,investing_com
2023-06-28,ALI=F,Srebro,22.981,USD,investing_com
2023-06-27,ALI=F,Srebro,23.049,USD,investing_com
2023-06-26,ALI=F,Srebro,22.923,USD,investing_com
2023-06-22,ALI=F,Srebro,22.567,USD,investing_com
2023-06-21,ALI=F,Srebro,22.911,USD,investing_com
2023-06-20,ALI=F,Srebro,23.334,USD,investing_com
2023-06-18,ALI=F,Srebro,24.198,USD,investing_com
2023-06-15,ALI=F,Srebro,24.044,USD,investing_com
2023-06-14,ALI=F,Srebro,24.212,USD,investing_com
2023-06-13,ALI=F,Srebro,23.929,USD,investing_com
2023-06-12,ALI=F,Srebro,24.165,USD,investing_com
2023-06-08,ALI=F,Srebro,24.455,USD,investing_com
2023-06-07,ALI=F,Srebro,23.638,USD,investing_com
2023-06-06,ALI=F,Srebro,23.779,USD,investing_com
2023-06-05,ALI=F,Srebro,23.743,USD,investing_com
2023-06-01,ALI=F,Srebro,24.096,USD,investing_com
2023-05-31,ALI=F,Srebro,23.696,USD,investing_com
2023-05-30,ALI=F,Srebro,23.353,USD,investing_com
2023-05-28,ALI=F,Srebro,23.413,USD,investing_com
2023-05-25,ALI=F,Srebro,22.91,USD,investing_com
2023-05-24,ALI=F,Srebro,23.24,USD,investing_com
2023-05-23,ALI=F,Srebro,23.624,USD,investing_com
2023-05-22,ALI=F,Srebro,23.861,USD,investing_com
2023-05-18,ALI=F,Srebro,23.633,USD,investing_com
2023-05-17,ALI=F,Srebro,23.897,USD,investing_com
2023-05-16,ALI=F,Srebro,23.893,USD,investing_com
2023-05-15,ALI=F,Srebro,24.291,USD,investing_com
2023-05-11,ALI=F,Srebro,24.424,USD,investing_com
2023-05-10,ALI=F,Srebro,25.658,USD,investing_com
2023-05-09,ALI=F,Srebro,25.898,USD,investing_com
2023-05-08,ALI=F,Srebro,25.834,USD,investing_com
2023-05-04,ALI=F,Srebro,26.227,USD,investing_com
2023-05-03,ALI=F,Srebro,25.681,USD,investing_com
2023-05-02,ALI=F,Srebro,25.619,USD,investing_com
2023-05-01,ALI=F,Srebro,25.23,USD,investing_com
2023-04-27,ALI=F,Srebro,25.209,USD,investing_com
2023-04-26,ALI=F,Srebro,24.972,USD,investing_com
2023-04-25,ALI=F,Srebro,24.978,USD,investing_com
2023-04-24,ALI=F,Srebro,25.411,USD,investing_com
2023-04-20,ALI=F,Srebro,25.478,USD,investing_com
2023-04-19,ALI=F,Srebro,25.471,USD,investing_com
2023-04-18,ALI=F,Srebro,25.368,USD,investing_com
2023-04-17,ALI=F,Srebro,25.197,USD,investing_com
2023-04-13,ALI=F,Srebro,26.035,USD,investing_com
2023-04-12,ALI=F,Srebro,25.563,USD,investing_com
2023-04-11,ALI=F,Srebro,25.296,USD,investing_com
2023-04-10,ALI=F,Srebro,25.02,USD,investing_com
2023-04-05,ALI=F,Srebro,25.143,USD,investing_com
2023-04-04,ALI=F,Srebro,25.201,USD,investing_com
2023-04-03,ALI=F,Srebro,24.118,USD,investing_com
2023-03-30,ALI=F,Srebro,24.076,USD,investing_com
2023-03-29,ALI=F,Srebro,23.466,USD,investing_com
2023-03-28,ALI=F,Srebro,23.42,USD,investing_com
2023-03-27,ALI=F,Srebro,23.145,USD,investing_com
2023-03-23,ALI=F,Srebro,23.256,USD,investing_com
2023-03-22,ALI=F,Srebro,22.786,USD,investing_com
2023-03-21,ALI=F,Srebro,22.425,USD,investing_com
2023-03-20,ALI=F,Srebro,22.646,USD,investing_com
2023-03-16,ALI=F,Srebro,21.692,USD,investing_com
2023-03-15,ALI=F,Srebro,21.882,USD,investing_com
2023-03-14,ALI=F,Srebro,22.04,USD,investing_com
2023-03-13,ALI=F,Srebro,21.923,USD,investing_com
2023-03-09,ALI=F,Srebro,20.165,USD,investing_com
2023-03-08,ALI=F,Srebro,20.151,USD,investing_com
2023-03-07,ALI=F,Srebro,20.199,USD,investing_com
2023-03-06,ALI=F,Srebro,21.135,USD,investing_com
2023-03-02,ALI=F,Srebro,20.901,USD,investing_com
2023-03-01,ALI=F,Srebro,21.095,USD,investing_com
2023-02-28,ALI=F,Srebro,21.071,USD,investing_com
2023-02-27,ALI=F,Srebro,20.793,USD,investing_com
2023-02-23,ALI=F,Srebro,21.376,USD,investing_com
2023-02-22,ALI=F,Srebro,21.748,USD,investing_com
2023-02-21,ALI=F,Srebro,21.97,USD,investing_com
2023-02-19,ALI=F,Srebro,21.598,USD,investing_com
2023-02-16,ALI=F,Srebro,21.81,USD,investing_com
2023-02-15,ALI=F,Srebro,21.659,USD,investing_com
2023-02-14,ALI=F,Srebro,21.961,USD,investing_com
2023-02-13,ALI=F,Srebro,21.942,USD,investing_com
2023-02-09,ALI=F,Srebro,22.241,USD,investing_com
2023-02-08,ALI=F,Srebro,22.52,USD,investing_com
2023-02-07,ALI=F,Srebro,22.277,USD,investing_com
2023-02-06,ALI=F,Srebro,22.337,USD,investing_com
2023-02-02,ALI=F,Srebro,23.715,USD,investing_com
2023-02-01,ALI=F,Srebro,23.703,USD,investing_com
2023-01-31,ALI=F,Srebro,23.93,USD,investing_com
2023-01-30,ALI=F,Srebro,23.821,USD,investing_com
2023-01-26,ALI=F,Srebro,24.02,USD,investing_com
2023-01-25,ALI=F,Srebro,23.941,USD,investing_com
2023-01-24,ALI=F,Srebro,23.749,USD,investing_com
2023-01-23,ALI=F,Srebro,23.554,USD,investing_com
2023-01-19,ALI=F,Srebro,23.87,USD,investing_com
2023-01-18,ALI=F,Srebro,23.647,USD,investing_com
2023-01-17,ALI=F,Srebro,24.068,USD,investing_com
2023-01-15,ALI=F,Srebro,24.415,USD,investing_com
2023-01-12,ALI=F,Srebro,24.004,USD,investing_com
2023-01-11,ALI=F,Srebro,23.481,USD,investing_com
2023-01-10,ALI=F,Srebro,23.665,USD,investing_com
2023-01-09,ALI=F,Srebro,23.871,USD,investing_com
2023-01-05,ALI=F,Srebro,23.424,USD,investing_com
2023-01-04,ALI=F,Srebro,23.964,USD,investing_com
2023-01-03,ALI=F,Srebro,24.236,USD,investing_com
2023-01-02,ALI=F,Srebro,24.328,USD,investing_com
2022-12-29,ALI=F,Srebro,24.25,USD,investing_com
2022-12-28,ALI=F,Srebro,23.756,USD,investing_com
2022-12-27,ALI=F,Srebro,24.142,USD,investing_com
2022-12-26,ALI=F,Srebro,24.055,USD,investing_com
2022-12-22,ALI=F,Srebro,23.561,USD,investing_com
2022-12-21,ALI=F,Srebro,24.121,USD,investing_com
2022-12-20,ALI=F,Srebro,24.183,USD,investing_com
2022-12-19,ALI=F,Srebro,23.117,USD,investing_com
2022-12-15,ALI=F,Srebro,23.229,USD,investing_com
2022-12-14,ALI=F,Srebro,24.049,USD,investing_com
2022-12-13,ALI=F,Srebro,23.909,USD,investing_com
2022-12-12,ALI=F,Srebro,23.314,USD,investing_com
2022-12-08,ALI=F,Srebro,23.157,USD,investing_com
2022-12-07,ALI=F,Srebro,22.837,USD,investing_com
2022-12-06,ALI=F,Srebro,22.256,USD,investing_com
2022-12-05,ALI=F,Srebro,22.324,USD,investing_com
2022-12-01,ALI=F,Srebro,22.786,USD,investing_com
2022-11-30,ALI=F,Srebro,21.727,USD,investing_com
2022-11-29,ALI=F,Srebro,21.392,USD,investing_com
2022-11-28,ALI=F,Srebro,21.002,USD,investing_com
2022-11-23,ALI=F,Srebro,21.436,USD,investing_com
2022-11-22,ALI=F,Srebro,21.13,USD,investing_com
2022-11-21,ALI=F,Srebro,20.952,USD,investing_com
2022-11-17,ALI=F,Srebro,21.054,USD,investing_com
2022-11-16,ALI=F,Srebro,21.604,USD,investing_com
2022-11-15,ALI=F,Srebro,21.593,USD,investing_com
2022-11-14,ALI=F,Srebro,22.178,USD,investing_com
2022-11-10,ALI=F,Srebro,21.772,USD,investing_com
2022-11-09,ALI=F,Srebro,21.381,USD,investing_com
2022-11-08,ALI=F,Srebro,21.567,USD,investing_com
2022-11-07,ALI=F,Srebro,20.981,USD,investing_com
2022-11-03,ALI=F,Srebro,19.485,USD,investing_com
2022-11-02,ALI=F,Srebro,19.654,USD,investing_com
2022-11-01,ALI=F,Srebro,19.728,USD,investing_com
2022-10-31,ALI=F,Srebro,19.184,USD,investing_com
2022-10-27,ALI=F,Srebro,19.494,USD,investing_com
2022-10-26,ALI=F,Srebro,19.486,USD,investing_com
2022-10-25,ALI=F,Srebro,19.349,USD,investing_com
2022-10-24,ALI=F,Srebro,19.189,USD,investing_com
2022-10-20,ALI=F,Srebro,18.689,USD,investing_com
2022-10-19,ALI=F,Srebro,18.359,USD,investing_com
2022-10-18,ALI=F,Srebro,18.6,USD,investing_com
2022-10-17,ALI=F,Srebro,18.719,USD,investing_com
2022-10-13,ALI=F,Srebro,18.918,USD,investing_com
2022-10-12,ALI=F,Srebro,18.938,USD,investing_com
2022-10-11,ALI=F,Srebro,19.487,USD,investing_com
2022-10-10,ALI=F,Srebro,19.615,USD,investing_com
2022-10-06,ALI=F,Srebro,20.66,USD,investing_com
2022-10-05,ALI=F,Srebro,20.544,USD,investing_com
2022-10-04,ALI=F,Srebro,21.099,USD,investing_com
2022-10-03,ALI=F,Srebro,20.589,USD,investing_com
2022-09-29,ALI=F,Srebro,18.712,USD,investing_com
2022-09-28,ALI=F,Srebro,18.841,USD,investing_com
2022-09-27,ALI=F,Srebro,18.302,USD,investing_com
2022-09-26,ALI=F,Srebro,18.453,USD,investing_com
2022-09-22,ALI=F,Srebro,19.587,USD,investing_com
2022-09-21,ALI=F,Srebro,19.447,USD,investing_com
2022-09-20,ALI=F,Srebro,19.146,USD,investing_com
2022-09-19,ALI=F,Srebro,19.319,USD,investing_com
2022-09-15,ALI=F,Srebro,19.227,USD,investing_com
2022-09-14,ALI=F,Srebro,19.525,USD,investing_com
2022-09-13,ALI=F,Srebro,19.449,USD,investing_com
2022-09-12,ALI=F,Srebro,19.816,USD,investing_com
2022-09-08,ALI=F,Srebro,18.402,USD,investing_com
2022-09-07,ALI=F,Srebro,18.22,USD,investing_com
2022-09-06,ALI=F,Srebro,17.868,USD,investing_com
2022-09-01,ALI=F,Srebro,17.632,USD,investing_com
2022-08-31,ALI=F,Srebro,17.849,USD,investing_com
2022-08-30,ALI=F,Srebro,18.244,USD,investing_com
2022-08-29,ALI=F,Srebro,18.602,USD,investing_com
2022-08-25,ALI=F,Srebro,19.147,USD,investing_com
2022-08-24,ALI=F,Srebro,18.942,USD,investing_com
2022-08-23,ALI=F,Srebro,19.064,USD,investing_com
2022-08-22,ALI=F,Srebro,18.918,USD,investing_com
2022-08-18,ALI=F,Srebro,19.508,USD,investing_com
2022-08-17,ALI=F,Srebro,19.776,USD,investing_com
2022-08-16,ALI=F,Srebro,20.128,USD,investing_com
2022-08-15,ALI=F,Srebro,20.317,USD,investing_com
2022-08-11,ALI=F,Srebro,20.394,USD,investing_com
2022-08-10,ALI=F,Srebro,20.79,USD,investing_com
2022-08-09,ALI=F,Srebro,20.531,USD,investing_com
2022-08-08,ALI=F,Srebro,20.664,USD,investing_com
2022-08-04,ALI=F,Srebro,20.173,USD,investing_com
2022-08-03,ALI=F,Srebro,19.947,USD,investing_com
2022-08-02,ALI=F,Srebro,20.189,USD,investing_com
2022-08-01,ALI=F,Srebro,20.412,USD,investing_com
2022-07-28,ALI=F,Srebro,19.918,USD,investing_com
2022-07-27,ALI=F,Srebro,18.6,USD,investing_com
2022-07-26,ALI=F,Srebro,18.535,USD,investing_com
2022-07-25,ALI=F,Srebro,18.328,USD,investing_com
2022-07-21,ALI=F,Srebro,18.719,USD,investing_com
2022-07-20,ALI=F,Srebro,18.668,USD,investing_com
2022-07-19,ALI=F,Srebro,18.713,USD,investing_com
2022-07-18,ALI=F,Srebro,18.84,USD,investing_com
2022-07-14,ALI=F,Srebro,18.225,USD,investing_com
2022-07-13,ALI=F,Srebro,19.194,USD,investing_com
2022-07-12,ALI=F,Srebro,18.958,USD,investing_com
2022-07-11,ALI=F,Srebro,19.132,USD,investing_com
2022-07-07,ALI=F,Srebro,19.188,USD,investing_com
2022-07-06,ALI=F,Srebro,19.159,USD,investing_com
2022-07-05,ALI=F,Srebro,19.121,USD,investing_com
2022-06-30,ALI=F,Srebro,20.352,USD,investing_com
2022-06-29,ALI=F,Srebro,20.738,USD,investing_com
2022-06-28,ALI=F,Srebro,20.839,USD,investing_com
2022-06-27,ALI=F,Srebro,21.178,USD,investing_com
2022-06-23,ALI=F,Srebro,21.056,USD,investing_com
2022-06-22,ALI=F,Srebro,21.465,USD,investing_com
2022-06-21,ALI=F,Srebro,21.813,USD,investing_com
2022-06-16,ALI=F,Srebro,21.928,USD,investing_com
2022-06-15,ALI=F,Srebro,21.463,USD,investing_com
2022-06-14,ALI=F,Srebro,21.0,USD,investing_com
2022-06-13,ALI=F,Srebro,21.305,USD,investing_com
2022-06-09,ALI=F,Srebro,21.864,USD,investing_com
2022-06-08,ALI=F,Srebro,22.148,USD,investing_com
2022-06-07,ALI=F,Srebro,22.233,USD,investing_com
2022-06-06,ALI=F,Srebro,22.147,USD,investing_com
2022-06-02,ALI=F,Srebro,22.33,USD,investing_com
2022-06-01,ALI=F,Srebro,21.962,USD,investing_com
2022-05-31,ALI=F,Srebro,21.737,USD,investing_com
2022-05-26,ALI=F,Srebro,21.965,USD,investing_com
2022-05-25,ALI=F,Srebro,21.87,USD,investing_com
2022-05-24,ALI=F,Srebro,22.063,USD,investing_com
2022-05-23,ALI=F,Srebro,21.723,USD,investing_com
2022-05-19,ALI=F,Srebro,21.908,USD,investing_com
2022-05-18,ALI=F,Srebro,21.544,USD,investing_com
2022-05-17,ALI=F,Srebro,21.75,USD,investing_com
2022-05-16,ALI=F,Srebro,21.551,USD,investing_com
2022-05-12,ALI=F,Srebro,20.773,USD,investing_com
2022-05-11,ALI=F,Srebro,21.575,USD,investing_com
2022-05-10,ALI=F,Srebro,21.424,USD,investing_com
2022-05-09,ALI=F,Srebro,21.82,USD,investing_com
2022-05-05,ALI=F,Srebro,22.443,USD,investing_com
2022-05-04,ALI=F,Srebro,22.402,USD,investing_com
2022-05-03,ALI=F,Srebro,22.665,USD,investing_com
2022-05-02,ALI=F,Srebro,22.584,USD,investing_com
2022-04-28,ALI=F,Srebro,23.181,USD,investing_com
2022-04-27,ALI=F,Srebro,23.483,USD,investing_com
2022-04-26,ALI=F,Srebro,23.572,USD,investing_com
2022-04-25,ALI=F,Srebro,23.698,USD,investing_com
2022-04-21,ALI=F,Srebro,24.657,USD,investing_com
2022-04-20,ALI=F,Srebro,25.303,USD,investing_com
2022-04-19,ALI=F,Srebro,25.426,USD,investing_com
2022-04-18,ALI=F,Srebro,26.181,USD,investing_com
2022-04-13,ALI=F,Srebro,26.06,USD,investing_com
2022-04-12,ALI=F,Srebro,25.769,USD,investing_com
2022-04-11,ALI=F,Srebro,25.022,USD,investing_com
2022-04-07,ALI=F,Srebro,24.785,USD,investing_com
2022-04-06,ALI=F,Srebro,24.509,USD,investing_com
2022-04-05,ALI=F,Srebro,24.588,USD,investing_com
2022-04-04,ALI=F,Srebro,24.636,USD,investing_com
2022-03-31,ALI=F,Srebro,25.158,USD,investing_com
2022-03-30,ALI=F,Srebro,25.146,USD,investing_com
2022-03-29,ALI=F,Srebro,24.736,USD,investing_com
2022-03-28,ALI=F,Srebro,25.196,USD,investing_com
2022-03-24,ALI=F,Srebro,25.92,USD,investing_com
2022-03-23,ALI=F,Srebro,25.189,USD,investing_com
2022-03-22,ALI=F,Srebro,24.904,USD,investing_com
2022-03-21,ALI=F,Srebro,25.313,USD,investing_com
2022-03-17,ALI=F,Srebro,25.616,USD,investing_com
2022-03-16,ALI=F,Srebro,24.71,USD,investing_com
2022-03-15,ALI=F,Srebro,25.158,USD,investing_com
2022-03-14,ALI=F,Srebro,25.298,USD,investing_com
2022-03-10,ALI=F,Srebro,26.256,USD,investing_com
2022-03-09,ALI=F,Srebro,25.816,USD,investing_com
2022-03-08,ALI=F,Srebro,26.895,USD,investing_com
2022-03-07,ALI=F,Srebro,25.72,USD,investing_com
2022-03-03,ALI=F,Srebro,25.212,USD,investing_com
2022-03-02,ALI=F,Srebro,25.19,USD,investing_com
2022-03-01,ALI=F,Srebro,25.541,USD,investing_com
2022-02-28,ALI=F,Srebro,24.366,USD,investing_com
2022-02-24,ALI=F,Srebro,24.697,USD,investing_com
2022-02-23,ALI=F,Srebro,24.574,USD,investing_com
2022-02-22,ALI=F,Srebro,24.331,USD,investing_com
2022-02-17,ALI=F,Srebro,23.903,USD,investing_com
2022-02-16,ALI=F,Srebro,23.633,USD,investing_com
2022-02-15,ALI=F,Srebro,23.369,USD,investing_com
2022-02-14,ALI=F,Srebro,23.877,USD,investing_com
2022-02-10,ALI=F,Srebro,23.545,USD,investing_com
2022-02-09,ALI=F,Srebro,23.362,USD,investing_com
2022-02-08,ALI=F,Srebro,23.221,USD,investing_com
2022-02-07,ALI=F,Srebro,23.098,USD,investing_com
2022-02-03,ALI=F,Srebro,22.397,USD,investing_com
2022-02-02,ALI=F,Srebro,22.73,USD,investing_com
2022-02-01,ALI=F,Srebro,22.618,USD,investing_com
2022-01-31,ALI=F,Srebro,22.419,USD,investing_com
2022-01-27,ALI=F,Srebro,22.676,USD,investing_com
2022-01-26,ALI=F,Srebro,23.807,USD,investing_com
2022-01-25,ALI=F,Srebro,23.896,USD,investing_com
2022-01-24,ALI=F,Srebro,23.8,USD,investing_com
2022-01-20,ALI=F,Srebro,24.716,USD,investing_com
2022-01-19,ALI=F,Srebro,24.231,USD,investing_com
2022-01-18,ALI=F,Srebro,23.492,USD,investing_com
2022-01-13,ALI=F,Srebro,23.162,USD,investing_com
2022-01-12,ALI=F,Srebro,23.207,USD,investing_com
2022-01-11,ALI=F,Srebro,22.812,USD,investing_com
2022-01-10,ALI=F,Srebro,22.462,USD,investing_com
2022-01-06,ALI=F,Srebro,22.19,USD,investing_com
2022-01-05,ALI=F,Srebro,23.17,USD,investing_com
2022-01-04,ALI=F,Srebro,23.056,USD,investing_com
2022-01-03,ALI=F,Srebro,22.81,USD,investing_com
2021-12-30,ALI=F,Srebro,23.06,USD,investing_com
2021-12-29,ALI=F,Srebro,22.85,USD,investing_com
2021-12-28,ALI=F,Srebro,23.113,USD,investing_com
2021-12-27,ALI=F,Srebro,22.981,USD,investing_com
2021-12-22,ALI=F,Srebro,22.804,USD,investing_com
2021-12-21,ALI=F,Srebro,22.513,USD,investing_com
2021-12-20,ALI=F,Srebro,22.281,USD,investing_com
2021-12-16,ALI=F,Srebro,22.471,USD,investing_com
2021-12-15,ALI=F,Srebro,21.53,USD,investing_com
2021-12-14,ALI=F,Srebro,21.909,USD,investing_com
2021-12-13,ALI=F,Srebro,22.315,USD,investing_com
2021-12-09,ALI=F,Srebro,22.001,USD,investing_com
2021-12-08,ALI=F,Srebro,22.422,USD,investing_com
2021-12-07,ALI=F,Srebro,22.512,USD,investing_com
2021-12-06,ALI=F,Srebro,22.252,USD,investing_com
2021-12-02,ALI=F,Srebro,22.304,USD,investing_com
2021-12-01,ALI=F,Srebro,22.324,USD,investing_com
2021-11-30,ALI=F,Srebro,22.799,USD,investing_com
2021-11-29,ALI=F,Srebro,22.836,USD,investing_com
2021-11-24,ALI=F,Srebro,23.514,USD,investing_com
2021-11-23,ALI=F,Srebro,23.452,USD,investing_com
2021-11-22,ALI=F,Srebro,24.318,USD,investing_com
2021-11-18,ALI=F,Srebro,24.919,USD,investing_com
2021-11-17,ALI=F,Srebro,25.185,USD,investing_com
2021-11-16,ALI=F,Srebro,24.963,USD,investing_com
2021-11-15,ALI=F,Srebro,25.124,USD,investing_com
2021-11-11,ALI=F,Srebro,25.32,USD,investing_com
2021-11-10,ALI=F,Srebro,24.791,USD,investing_com
2021-11-09,ALI=F,Srebro,24.337,USD,investing_com
2021-11-08,ALI=F,Srebro,24.561,USD,investing_com
2021-11-04,ALI=F,Srebro,23.93,USD,investing_com
2021-11-03,ALI=F,Srebro,23.251,USD,investing_com
2021-11-02,ALI=F,Srebro,23.524,USD,investing_com
2021-11-01,ALI=F,Srebro,24.091,USD,investing_com
2021-10-28,ALI=F,Srebro,24.139,USD,investing_com
2021-10-27,ALI=F,Srebro,24.191,USD,investing_com
2021-10-26,ALI=F,Srebro,24.088,USD,investing_com
2021-10-25,ALI=F,Srebro,24.592,USD,investing_com
2021-10-21,ALI=F,Srebro,24.17,USD,investing_com
2021-10-20,ALI=F,Srebro,24.445,USD,investing_com
2021-10-19,ALI=F,Srebro,23.883,USD,investing_com
2021-10-18,ALI=F,Srebro,23.264,USD,investing_com
2021-10-14,ALI=F,Srebro,23.477,USD,investing_com
2021-10-13,ALI=F,Srebro,23.17,USD,investing_com
2021-10-12,ALI=F,Srebro,22.514,USD,investing_com
2021-10-11,ALI=F,Srebro,22.665,USD,investing_com
2021-10-07,ALI=F,Srebro,22.658,USD,investing_com
2021-10-06,ALI=F,Srebro,22.532,USD,investing_com
2021-10-05,ALI=F,Srebro,22.608,USD,investing_com
2021-10-04,ALI=F,Srebro,22.644,USD,investing_com
2021-09-30,ALI=F,Srebro,22.047,USD,investing_com
2021-09-29,ALI=F,Srebro,21.485,USD,investing_com
2021-09-28,ALI=F,Srebro,22.46,USD,investing_com
2021-09-27,ALI=F,Srebro,22.685,USD,investing_com
2021-09-23,ALI=F,Srebro,22.663,USD,investing_com
2021-09-22,ALI=F,Srebro,22.89,USD,investing_com
2021-09-21,ALI=F,Srebro,22.593,USD,investing_com
2021-09-20,ALI=F,Srebro,22.185,USD,investing_com
2021-09-16,ALI=F,Srebro,22.774,USD,investing_com
2021-09-15,ALI=F,Srebro,23.779,USD,investing_com
2021-09-14,ALI=F,Srebro,23.863,USD,investing_com
2021-09-13,ALI=F,Srebro,23.775,USD,investing_com
2021-09-09,ALI=F,Srebro,24.156,USD,investing_com
2021-09-08,ALI=F,Srebro,24.036,USD,investing_com
2021-09-07,ALI=F,Srebro,24.357,USD,investing_com
2021-09-02,ALI=F,Srebro,23.9,USD,investing_com
2021-09-01,ALI=F,Srebro,24.201,USD,investing_com
2021-08-31,ALI=F,Srebro,23.991,USD,investing_com
2021-08-30,ALI=F,Srebro,23.992,USD,investing_com
2021-08-26,ALI=F,Srebro,23.567,USD,investing_com
2021-08-25,ALI=F,Srebro,23.795,USD,investing_com
2021-08-24,ALI=F,Srebro,23.909,USD,investing_com
2021-08-23,ALI=F,Srebro,23.666,USD,investing_com
2021-08-19,ALI=F,Srebro,23.239,USD,investing_com
2021-08-18,ALI=F,Srebro,23.43,USD,investing_com
2021-08-17,ALI=F,Srebro,23.666,USD,investing_com
2021-08-16,ALI=F,Srebro,23.799,USD,investing_com
2021-08-12,ALI=F,Srebro,23.122,USD,investing_com
2021-08-11,ALI=F,Srebro,23.496,USD,investing_com
2021-08-10,ALI=F,Srebro,23.402,USD,investing_com
2021-08-09,ALI=F,Srebro,23.279,USD,investing_com
2021-08-05,ALI=F,Srebro,25.303,USD,investing_com
2021-08-04,ALI=F,Srebro,25.474,USD,investing_com
2021-08-03,ALI=F,Srebro,25.595,USD,investing_com
2021-08-02,ALI=F,Srebro,25.59,USD,investing_com
2021-07-29,ALI=F,Srebro,25.799,USD,investing_com
2021-07-28,ALI=F,Srebro,24.877,USD,investing_com
2021-07-27,ALI=F,Srebro,24.649,USD,investing_com
2021-07-26,ALI=F,Srebro,25.318,USD,investing_com
2021-07-22,ALI=F,Srebro,25.381,USD,investing_com
2021-07-21,ALI=F,Srebro,25.255,USD,investing_com
2021-07-20,ALI=F,Srebro,24.995,USD,investing_com
2021-07-19,ALI=F,Srebro,25.144,USD,investing_com
2021-07-15,ALI=F,Srebro,26.394,USD,investing_com
2021-07-14,ALI=F,Srebro,26.271,USD,investing_com
2021-07-13,ALI=F,Srebro,26.14,USD,investing_com
